car_number,color,time,text,handle,user_id,tweet_id
3182,SILVER,2017-05-17T12:05:06+00:00,@wmata #hotcar Number 3182 (Silver). Literally blowing hot air. @RailTransitOPS @unsuckdcmetro @dcmetrohero,Ridoz419,16788530,864814029071691776
1104,RED,2017-05-17T12:19:52+00:00,Car 1104 red line is @MetroHotCars @Metrorailinfo #WMATA #hotcar,rmwc1995,279353996,864817745329836033
4061,RED,2017-05-17T14:21:32+00:00,4061 hot car red line #wmata @wmata,dmvrebuild,3709385115,864848364529229825
1030,ORANGE,2017-05-17T16:48:48+00:00,@wmata car #1030 is a #hotcar OL heat is on full blast! @MetroHotCars,AlexandriaboyVA,1569025164,864885422283001857
5146,YELLOW,2017-05-17T19:55:07+00:00,Yellow line to Greenbelt #5146 #hotcar #wmata,marciphillips,47337644,864932313389551617
1194,BLUE,2017-05-17T20:30:23+00:00,@MetroHotCars #wmata #hotcar blue line 1194,DeMetria_Lynia,49234242,864941188410986496
1154,ORANGE,2017-05-17T20:44:56+00:00,@wmata @MetroHotCars car #1154 #orangeline is a #hotcar,UnleafTheKraken,249353902,864944847622483969
1155,ORANGE,2017-05-17T20:45:18+00:00,@wmata @MetroHotCars car #1155 #orangeline is a #hotcar,UnleafTheKraken,249353902,864944939590987778
1030,,2017-05-17T20:51:48+00:00,@wmata #HotCar 1030,antar05,24683610,864946575134556166
4049,,2017-05-17T20:52:46+00:00,"@wmata  need to fix there cars , it makes no sense that car 4049 is hot like a sauna  and customers  are uncomfortable @Fox5Wagner @wmata",DeeScorpien,375985180,864946821197705216
5059,,2017-05-17T20:55:15+00:00,Hot car number 5059 @wmata,jyveturkie,125518172,864947445402357762
1150,,2017-05-17T21:14:57+00:00,"Hey @wmata, just experienced my first #hotcar of the season.  Please fix 1150 asap. @unsuckdcmetro",nednil88,280304493,864952401115176961
5008,,2017-05-17T21:17:52+00:00,"@wmata Car #5008 was doing well for about 10 minutes, then the AC cut off. #hotcar",nilsend81,50138798,864953136825462784
5115,SILVER,2017-05-17T21:41:47+00:00,#hotcar 5115 silver line #wmata,jrstriker12,101831009,864959155974672384
5114,SILVER,2017-05-17T21:41:53+00:00,#hotcar 5114 silver line #wmata,jrstriker12,101831009,864959182071582721
5114,SILVER,2017-05-17T22:02:40+00:00,#WMATA Silver-line car 5114 is a #hotcar @unsuckdcmetro,gregisraelsen,41761085,864964409487228930
5114,,2017-05-17T22:08:01+00:00,Waited 14 mins for a #silverline #wmata train during #safetrack. Stuck in a #hotcar. Car 5114.,ErinDreyfuss,1265197910,864965757343604736
1030,ORANGE,2017-05-17T22:15:41+00:00,@Metrorailinfo @wmata #hotcar Orange Line #1030,ZachOlson44,559663226,864967684903096323
5114,SILVER,2017-05-17T22:28:06+00:00,@wmata Silver Line on time but miserable #hotcar 5114. Heat assault on entering from outdoor platform at WFC where temp=90 so in car 100+,_tjholland,853030603,864970813077938180
6125,ORANGE,2017-05-17T23:03:53+00:00,@MetroHotCars #hotcar #wmata 6125 orange line,KSHamrick,162572226,864979817426497537
5105,,2017-05-18T11:57:14+00:00,@MetroHotCars Car 5105 approaching Rockville no AC no fan either packed car too,jimbostrom,45465030,865174437485838336
3230,,2017-05-18T12:28:35+00:00,@metrohotcars @wmata It's too early to have to deal with a hot car! Car #3230. #GetItTogetherWMATA #HotCars,msesq95,2271063930,865182327596609536
4087,,2017-05-18T12:34:02+00:00,@wmata not a good look it's only may and we've already got #hotcar #4087,Railwayfox30,3199708325,865183698223812608
1104,RED,2017-05-18T18:11:12+00:00,@MetroHotCars assuming you're still a thing... 1104 on red line. #wmata #hotcar,marissa_b,27023927,865268548096204800
3280,RED,2017-05-18T19:38:41+00:00,I love @MetroHotCars season! #WMATA #HotCar red line 3280,cam_higgz,437266461,865290565805629440
1117,GREEN,2017-05-18T20:33:35+00:00,Green line to Branch ave 1117 is a #hotcar #wmata but speakers work superwell - much too loud!!!,coonnieh,137988042,865304380945420288
6149,,2017-05-18T21:05:47+00:00,@bdonati61 @wmata #wmata #hotcar 6149,EdChernosky,1931956381,865312483992645632
5114,,2017-05-18T21:27:05+00:00,@EngageClimate @wmata @unsuckdcmetro #wmata #hotcar 5114,EdChernosky,1931956381,865317843688206336
6077,,2017-05-18T21:27:33+00:00,@Juan_Marcelino @Metrorailinfo #wmata #hotcar 6077,EdChernosky,1931956381,865317961892081670
6076,,2017-05-18T21:27:54+00:00,@Juan_Marcelino @Metrorailinfo #wmata #hotcar 6076,EdChernosky,1931956381,865318047900368896
6171,,2017-05-18T21:41:27+00:00,@wmata hot car 6171,mlpdc,14060671,865321461262802945
1194,BLUE,2017-05-18T21:42:48+00:00,@Metrorailinfo  #hotcar. 1194 Blue.  @MetroHotCars,JayHDick,98657421,865321801127264257
5011,SILVER,2017-05-18T21:57:48+00:00,@wmata @unsuckmetro car 5011 and several others on the silver line are burning hot.  #backtogood,ambrose2189,235242328,865325573350064129
5115,SILVER,2017-05-18T22:02:48+00:00,@Metrorailinfo Car 5115 (SV 345) is blowing hot air. @RailTransitOPS #WMATA,ekstiva,202944056,865326831095906304
3167,,2017-05-18T22:09:23+00:00,@wmata @Metrorailinfo car #3167 is a #hotcar cc @MetroHotCars @unsuckdcmetro,pjroddyjr,597266201,865328488487714817
5182,,2017-05-18T22:09:37+00:00,@MetroHotCars #hotcar #wmata train 5182 is a metro hot as hell car! @Metrorailinfo,notanotherday2,3622371556,865328548902567937
5044,SILVER,2017-05-18T22:57:11+00:00,Silver line car 5044 is a #wmata #hotcar @MetroHotCars,sarahhelenant,169328563,865340518783430656
1117,BLUE,2017-05-19T01:07:35+00:00,@wmata #hotcar blue line to Franconia Car 1117,abkap4,382314151,865373334732754949
2025,,2017-05-19T11:04:07+00:00,@Funsized_Jess @wmata #wmata #hotcar 2025,EdChernosky,1931956381,865523459123630080
4077,,2017-05-19T12:38:39+00:00,@lilSara23 @Metrorailinfo #wmata #hotcar 4077,EdChernosky,1931956381,865547247835987973
4052,BLUE,2017-05-19T20:04:18+00:00,@MetroHotCars @Metrorailinfo Car 4052 on the Blue line is a #hotcar. And what's up with the speed restrictions bet National &amp; Braddock?,PhonesHome,3347047713,865659399913693185
1194,RED,2017-05-19T20:31:29+00:00,@wmata de car #1194 Red line doesn't have A/C Feels like 110F° hot... you should warn ⚠ costumers,JaMoralesS,127979247,865666240278220800
6094,SILVER,2017-05-19T21:21:38+00:00,#wmata #hotcar 6094 SV If we only get trains every 12+ min least make sure that passengers won't pass out. 2 time this week @Metrorailinfo,MollyNats,1532046564,865678860645302272
4022,RED,2017-05-19T21:26:22+00:00,RL car 4022 is a #wmata #hotcar,steadman_amanda,707523272,865680050687008768
5118,,2017-05-22T12:24:59+00:00,"Car 5118, #hotcar #wmata",swdcjenn,82183980,866630970203570177
6058,YELLOW,2017-05-22T20:06:25+00:00,@wmata #hotcar 6058  #yellow,BaS0195,1411857637,866747095599939584
1156,ORANGE,2017-05-23T19:20:44+00:00,FYI @wmata #hotcar #stinky 1156 on orange line toward Vienna,tklisz,15021684,867097986966466560
6126,GREEN,2017-05-23T20:22:58+00:00,#wmata #hotcar 6126 green,EdChernosky,1931956381,867113645771280384
6176,BLUE,2017-05-23T21:40:30+00:00,@MetroHotCars really bad stink on Blue line 6176 towards Largo.,JohnWhymanDC,817150214532374528,867133161259642880
5097,YELLOW,2017-05-24T12:10:09+00:00,@MetroHotCars #wmata #hotcar yellow 5097,jamesfts,119121587,867352014421987328
5117,GREEN,2017-05-24T12:51:58+00:00,Good morning! #wmata #hotcar 5117 green,EdChernosky,1931956381,867362538081722368
6009,BLUE,2017-05-24T20:51:25+00:00,"@Metrorailinfo, car # 6009 on the blue line going to Franconia is a #wmata #hotcar.",dgoldbergnc,2925196396,867483194307858433
1104,YELLOW,2017-05-25T11:59:56+00:00,#wmata #hotcar 1104 YL (why on earth is the heat on),LowHeadways,574513900,867711831556710400
1154,RED,2017-05-25T20:13:27+00:00,@Metrorailinfo Red Line 1154 #wmata  #hotcar,mawei324,101117990,867836028270391297
7049,RED,2017-05-25T21:30:35+00:00,.@unsuckdcmetro @WMATA @Metrorailinfo Car 7049 on the Red line is a #hotcar,housetohalfgo,799439149,867855439953788929
7295,ORANGE,2017-05-25T21:39:47+00:00,@MetroHotCars car 7295 orange line #wmata #hotcars,highwinging,487152604,867857756186976256
2013,,2017-05-26T00:29:01+00:00,@MetroHotCars @unsuckdcmetro @Metrorailinfo @highwinging The car wasn't built in 2013.,mckeown61,479770343,867900343740485632
7117,,2017-05-26T12:12:02+00:00,"Thank goodness for the mild temps today, because #wmata car 7117 is a #hotcar.",justinlaberge,59595254,868077265837576194
3240,GREEN,2017-05-26T20:54:17+00:00,#wmata #hotcar 3240 green,EdChernosky,1931956381,868208690742136834
3281,,2017-05-29T01:01:35+00:00,@Techno_Byrd @Metrorailinfo #wmata #hotcar 3281,EdChernosky,1931956381,868995704102019072
5145,SILVER,2017-05-29T19:22:09+00:00,@wmata SV 5145 has no a/c.  #hotcar,BMyersRF,588801834,869272668163497984
7171,GREEN,2017-05-31T18:38:41+00:00,@MetroRailInfo Green line car 7171 is a #wmata #hotcar cc: @MetroHotCars,byJSL,65942559,869986508098359296
5074,SILVER,2017-05-31T20:26:07+00:00,@MetroHotCars silver line #5074 is hot as balls,shmemily_69,2941695477,870013545177464834
5178,RED,2017-06-01T12:01:31+00:00,@Metrorailinfo @MetroHotCars red line 5178 #hotcar,clavin310,15815559,870248945871671296
7036,RED,2017-06-01T12:33:25+00:00,@DSBUMich85 @wmata #WMATA #HOTCAR 7036 red,EdChernosky,1931956381,870256972301578240
5178,RED,2017-06-01T20:42:04+00:00,Dear #wmata serious #hotcar 5178 red line,snarkarina,11418322,870379944010014720
1117,RED,2017-06-01T20:54:35+00:00,"#wmata #hotcar 1117 on red line, in direction of shady grove or grovesnor. I just got off at metro center minutes ago.",raisininvasion,90781660,870383095970705408
3245,YELLOW,2017-06-01T21:17:34+00:00,Yellow Line to Huntington car 3245 is a #hotcar @wmata @MetroHotCars,Jdrews28,20721224,870388878737321984
7073,RED,2017-06-02T12:55:11+00:00,@MetroHotCars #WMATA #HOTCAR #7073 #RedLine @wmata,drwong,19047615,870624839899508737
6096,,2017-06-02T13:13:35+00:00,"@wmata @metrorailinfo car 6096 is a #hotcar
Cc @MetroHotCars @unsuckdcmetro",pjroddyjr,597266201,870629467592568833
5029,BLUE,2017-06-02T21:16:58+00:00,"So this @Metrofailinfo is multiple cars with lights out on BL train to Largo, while car 5029 is a @MetroHotCars https://t.co/i6adlbeh3C",rty9a,343524569,870751117751332865
1116,GREEN,2017-06-03T21:14:30+00:00,@MetroHotCars green line car 1116 is a #wmata #hotcar,adamship,37794698,871112884507553792
3008,,2017-06-04T15:56:16+00:00,@metrohotcars #wmata #hotcar 3008,markalanandre,36782110,871395184398958593
6047,YELLOW,2017-06-05T16:42:49+00:00,@piesuperpac @wmata #wmata #hotcar 6047 yellow,EdChernosky,1931956381,871769286402080768
3282,YELLOW,2017-06-05T21:18:22+00:00,@ralfaro @Metrorailinfo #wmata #hotcar 3282 yellow,EdChernosky,1931956381,871838633262821381
3112,,2017-06-06T11:01:24+00:00,@wmata car #3112 hot car! Literally blowing heat out,blackwhite8888,933157218,872045754910732291
5179,RED,2017-06-06T11:41:33+00:00,#wmata #hotcar 5179 Red Line.,realmatt1,2621680347,872055859068710912
3033,,2017-06-06T12:13:01+00:00,@wmata hot car 3033,mlpdc,14060671,872063779068096512
4053,RED,2017-06-06T12:48:40+00:00,Prediction: #RedLine #4053 will be a #hotcar @wmata,AnnWog,4012461,872072751242240000
5111,YELLOW,2017-06-06T20:49:06+00:00,#wmata #hotcar yellow 5111 @MetroHotCars,jamesfts,119121587,872193653560815617
6004,ORANGE,2017-06-06T21:22:37+00:00,@MetroHotCars #wmata #hotcar orange line 6004,warneagle,492815783,872202088348086276
3041,GREEN,2017-06-06T21:24:57+00:00,@Metrorailinfo @MetroHotCars green   ln car 3041 #hotcar,clavin310,15815559,872202676938911744
2006,BLUE,2017-06-06T21:27:34+00:00,@MetroHotCars Car 2006 #wmata #hotcar #2006 @wmata @Metrorailinfo Blue Line,WeGotToKnow,475021743,872203334366633985
6004,BLUE,2017-06-07T03:14:16+00:00,@MetroHotCars car 6004 on blue line to Franconia is a #wmata #hotcar,JoelW2017,854764439932981248,872290584404406276
5147,RED,2017-06-07T22:05:40+00:00,#wmata #hotcar 5147 red,EdChernosky,1931956381,872575312839811073
5172,RED,2017-06-08T12:49:45+00:00,@wmata car 5172 RL to SG is a hot car.,knel216,6526582,872797797149528065
7311,RED,2017-06-08T12:51:54+00:00,At least the RL delay gave me the chance to switch out of the #newtrain #hotcar #7311 I was previously on. #wmata,CookJohnC,16638713,872798340257284097
7085,RED,2017-06-08T15:39:39+00:00,Have to love summer in the city with the 7k series... @wmata #redline 7085 #hotcar,amymaline,117594630,872840556237533184
2025,ORANGE,2017-06-08T22:23:34+00:00,@Metrorailinfo @wmata @unsuckdcmetro absurdly hot car: 2025 on the orange line that just left Foggy Bottom.,beatpunk,15566289,872942202548301825
5172,RED,2017-06-08T22:33:53+00:00,@wmata @Metrorailinfo car 5172 on the red line is a hot car🔥🔥🔥,olivethethings,42087024,872944801527758848
2025,ORANGE,2017-06-08T22:38:31+00:00,@wmata Heat is on in car 2025 currently on the orange line. #hotcar,15bep,759007344445444097,872945965388505088
5172,,2017-06-08T22:47:11+00:00,@wmata Hot car #5172,ernietedeschi,30761484,872948146317479937
1157,BLUE,2017-06-09T11:24:16+00:00,@unsuckdcmetro @wmata @Metrorailinfo #hotcar 1157. BL from Springfield has 2 in a row. Unacceptable,starletta8,35355133,873138672601890816
1156,BLUE,2017-06-09T11:25:53+00:00,"@wmata @unsuckdcmetro @Metrorailinfo #hotcar 1156. Again, 2 on same BL train.",starletta8,35355133,873139079642263553
5146,RED,2017-06-09T13:01:07+00:00,5146 red line #wmata #hotcar,LiqwidConscious,813682530,873163047879278593
3039,ORANGE,2017-06-09T13:37:20+00:00,@wmata - hot car this morning - orange line to Vienna #3039 needs to get sorted before next week.,yesbutno00oo,854376389285490689,873172158582853632
6089,,2017-06-09T19:53:49+00:00,Car #6089 is a #hotcar   @MetroHotCars,FCCTech,389761148,873266903661379584
6089,,2017-06-09T19:54:51+00:00,It feels like the heat is on in car 6089. So disgusting. #wmata #hotcar,asoneill,55865752,873267165536845824
3192,YELLOW,2017-06-09T20:54:40+00:00,@MetroHotCars yellowline 3192 is a hotcar #wmata,agreenwife,281045981,873282218025791488
5033,GREEN,2017-06-10T20:37:18+00:00,Hot car (or at least warm) GR 5033 #hotcar #wmata,MichaThom,88591682,873640237192400896
6103,,2017-06-11T18:47:48+00:00,@wmata 6103 #HotCar,nats10mil,92342105,873975067457269760
1154,YELLOW,2017-06-12T13:15:48+00:00,Car 1154 on Yellow to Mt Vernon Square is a #wmata #hotcar,slapshotlyons,4799409146,874253907094102016
6038,BLUE,2017-06-12T20:32:20+00:00,@wmata Car 6038 on the blue line has the heater on and everyone is baking in here and not happy on this already hot day. Just a heads up.,kelly_aiken,27798480,874363762454798336
3211,,2017-06-12T20:53:03+00:00,Quite warm in car 3211 @wmata #hotcar,twwbond,14139976,874368974372425728
6017,,2017-06-12T21:21:24+00:00,@wmata car 6017 is a hot car,Wx_Bilder,66685269,874376109705572356
6126,,2017-06-12T21:28:02+00:00,6126 #hotcar. Keep it up metro @unsuckdcmetro @wmata,MarkZais,865488446,874377778594013184
6122,RED,2017-06-12T21:49:51+00:00,@metrohotcars redline 6122 #hotcar #wmata,agreenwife,281045981,874383269197905926
3051,GREEN,2017-06-12T21:56:39+00:00,.@wmata car 3051 green line #hotcar @MetroHotCars,caitlinverboon,2155536044,874384982457843713
6098,YELLOW,2017-06-12T22:16:02+00:00,Yellow line car 6098 is a #wmata #hotcar.,lorenlalonde,475263637,874389860164960256
6126,YELLOW,2017-06-13T12:02:38+00:00,Car #6126 on YL northbound leaving L'Enfant is a #hotcar #wmata,PilotFluba07,103005427,874597881910616064
3270,RED,2017-06-13T12:16:13+00:00,RD 3270 is a #hotcar @wmata,firerosekiss,16584287,874601297143582720
5073,YELLOW,2017-06-13T12:39:33+00:00,#wmata #hotcar yellow 5073 @MetroHotCars,jamesfts,119121587,874607172021354496
5049,GREEN,2017-06-13T13:13:10+00:00,@wmata Green line car 5049 has no A.C.  #hotcar,jdborris,866108847819288576,874615632159027201
5116,SILVER,2017-06-13T19:16:39+00:00,Car 5116 on the silver line is a #wmata #hotcar @MetroHotCars,neffer85,458645583,874707101846843394
5118,YELLOW,2017-06-13T20:00:30+00:00,#hotcar 5118 yellow line northbound at 4pm @MetroHotCars @unsuckdcmetro @wmata,jamesefrank,39924054,874718140281782272
3031,GREEN,2017-06-13T20:03:23+00:00,@MetroRailInfo Green line car 3031 is a #wmata #hotcar cc: @MetroHotCars,byJSL,65942559,874718863803514880
1211,,2017-06-13T20:29:50+00:00,@MetroHotCars #wmata 1211 is a #hotcar,realrobgreenway,253563730,874725522147860484
3132,GREEN,2017-06-13T20:36:29+00:00,.@wmata GL car 3132 is a #hotcar,cwavery,66229597,874727194441994240
5114,GREEN,2017-06-13T20:36:40+00:00,@wmata @Metrorailinfo GL train 5114 is a #hotcar,Joey_DC1980,3125749234,874727239363022849
6016,GREEN,2017-06-13T20:42:44+00:00,@wmata Car 6016 currently in service on the green line is a #hotcar,wallacemma,162066151,874728766639144961
1194,SILVER,2017-06-13T20:42:45+00:00,#hotcar SV line car #1194. #wmata,dcmetrosucks,153243247,874728770955079680
6016,GREEN,2017-06-13T21:02:25+00:00,@MetroHotCars @Metrorailinfo @unsuckdcmetro GL Car 6016 is a raging inferno. https://t.co/9Pw3C4oJvN,TheChubones,2774873634,874733722960003072
6088,,2017-06-13T21:16:15+00:00,@MetroHotCars @Metrorailinfo Hot car 6088.  HOT.  Damn.  How does this happen?,JohnWhymanDC,817150214532374528,874737201573224448
6045,BLUE,2017-06-13T21:26:08+00:00,Hot car - Blue line car 6045 @wmata @unsuckdcmetro,ARealSidler,217545417,874739688090763264
6045,BLUE,2017-06-13T21:27:21+00:00,@unsuckdcmetro hot car  blue line 6045 on record breaking hot day. @wmata -- please do something about this,sarahenielsen,317629880,874739995457835008
6168,,2017-06-13T21:39:18+00:00,Metro 6168 #hotcar @wmata @unsuckdcmetro,rogercuster,103104762,874743003260350464
5171,YELLOW,2017-06-13T21:40:46+00:00,@wmata @Metrorailinfo car 5171 on yellow is HOT.,leiftheviking,13131902,874743374133305344
6088,BLUE,2017-06-13T21:49:12+00:00,@zachbarefoot @Metrorailinfo #wmata #hotcar 6088 blue,EdChernosky,1931956381,874745495184343041
5166,SILVER,2017-06-13T21:51:54+00:00,5166 Is a #hotcar @wmata @unsuckdcmetro silver line,brewtorney,3421205392,874746175626280961
5167,,2017-06-13T21:54:09+00:00,5167 is a #hotcar @unsuckdcmetro @wmata. How about having some working a/c on the hottest day so far? #toomuchtoask?,brewtorney,3421205392,874746737998651395
6056,,2017-06-13T22:12:52+00:00,Ugh. SL car #6056 is a #wmata #hotcar.,thisguthriehere,2976925936,874751451460980741
5114,GREEN,2017-06-13T22:30:57+00:00,#wmata #hotcar 5114 green line @MetroHotCars,akbaker17,766685694,874756001978884096
5106,BLUE,2017-06-13T22:34:37+00:00,@MetroHotCars Blue Line car no. 5106 is a #wmata #hotcar.,anglophilehoo,2722141135,874756922007851009
2027,ORANGE,2017-06-13T22:46:20+00:00,#wmata #hotcar 2027 orange line.,tittergrrl,7214472,874759871538888705
1194,,2017-06-13T22:55:53+00:00,@kn_iden @unsuckdcmetro @wmata #wmata #hotcar 1194,EdChernosky,1931956381,874762277727219713
6120,,2017-06-14T13:26:36+00:00,Nothing like being on a hot car on a hot day @wmata. Car 6120.,districtofash,279199509,874981400478453765
5117,ORANGE,2017-06-14T19:54:27+00:00,@MetroHotCars car 5117 orange line to largo is a #hotcar @wmata,dtsb123456,20098409,875079003148865538
